pid,cost,platitude,plongitude,street_id
111711001,39.0,19.21051008572753,73.22069645728382,11171
111711002,44.0,19.210657122651643,73.22033875303303,11171
111711003,36.0,19.210393966660128,73.22049817810463,11171
111711004,49.0,19.210781180416266,73.2209634568764,11171
111711005,45.0,19.21019200228822,73.22066043692331,11171
111711006,33.0,19.210525323353952,73.22049009879949,11171
111711007,25.0,19.210411670832308,73.22052225293213,11171
111711008,44.0,19.21089651331121,73.22053835836046,11171
111711009,28.0,19.210139541824063,73.22006419193669,11171
111721000,28.0,19.210167974874945,73.22001617573346,11172
111721001,48.0,19.21068805060845,73.2207660242452,11172
111721002,39.0,19.210910374456546,73.22078047712603,11172
111721003,45.0,19.210322385440644,73.22019448854235,11172
111721004,45.0,19.210454165238357,73.22090392171873,11172
111721005,40.0,19.210637946904164,73.22089298951265,11172
111721006,25.0,19.210611334213862,73.22064596365227,11172
111721007,46.0,19.210238177149495,73.22074765131373,11172
111721008,44.0,19.210420155733633,73.22013038646695,11172
111721009,31.0,19.210007835746563,73.22022144333577,11172
111731000,22.0,19.210302587002428,73.22057341713652,11173
111731001,23.0,19.210147169407026,73.22083602340575,11173
111731002,30.0,19.210875036661612,73.22041614685718,11173
111731003,23.0,19.21090000245728,73.22050409312025,11173
111731004,35.0,19.210482857645836,73.22023757581873,11173
111731005,31.0,19.210882659072013,73.22082216699407,11173
111731006,33.0,19.210158059020653,73.22056988018926,11173
111731007,23.0,19.21040665683855,73.22062147157438,11173
111731008,34.0,19.21052905900359,73.22076832895895,11173
111731009,26.0,19.21030859938294,73.22054515669068,11173
111741000,42.0,19.21074029988726,73.2204405043376,11174
111741001,49.0,19.21031502653506,73.22057698441118,11174
111741002,30.0,19.210217205980936,73.2204614187967,11174
111741003,21.0,19.21093133819083,73.22033437126909,11174
111741004,25.0,19.21033547637006,73.22016611141053,11174
111741005,31.0,19.210893444746553,73.2204356033892,11174
111741006,44.0,19.21034108498721,73.22083798869022,11174
111741007,41.0,19.210315424637624,73.2209310771312,11174
111741008,44.0,19.210747661253272,73.22051781003424,11174
111741009,20.0,19.210610595188374,73.22091378131151,11174
111751000,46.0,19.210943344931994,73.22048469400333,11175
111751001,33.0,19.210255901545267,73.22049853154299,11175
111751002,45.0,19.21095971906537,73.22020733491607,11175
111751003,28.0,19.210792176244553,73.22032644670496,11175
111751004,41.0,19.210727662417085,73.22031986461656,11175
111751005,49.0,19.2108790205468,73.22097109588832,11175
111751006,36.0,19.21082792263227,73.22022100344327,11175
111751007,48.0,19.21008895628239,73.22015008964648,11175
111751008,29.0,19.210293160967993,73.2203647796853,11175
111751009,35.0,19.210760895940233,73.22008024708182,11175
111761000,33.0,19.210316765140426,73.22039886130446,11176
111761001,40.0,19.210089068109998,73.22068209257344,11176
111761002,21.0,19.210326168571243,73.22032998141773,11176
111761003,46.0,19.210552356691913,73.22098657733362,11176
111761004,28.0,19.21056497288834,73.22078792220587,11176
111761005,33.0,19.21073319915824,73.22011414753715,11176
111761006,49.0,19.210565074526464,73.22009219010688,11176
111761007,30.0,19.21051214170171,73.22045685364989,11176
111761008,50.0,19.21034979867736,73.2202267664703,11176
111761009,47.0,19.21098783870972,73.22093586512096,11176
111771000,46.0,19.21045051359729,73.22063059762503,11177
111771001,46.0,19.210263592643457,73.2207138814861,11177
111771002,24.0,19.210588800003325,73.22096713327062,11177
111771003,43.0,19.210993026639724,73.22035278197853,11177
111771004,27.0,19.21022578815603,73.22041870897826,11177
111771005,43.0,19.210927569302,73.22063126862415,11177
111771006,49.0,19.21047356846786,73.22073635310923,11177
111771007,34.0,19.210666182603156,73.22084317046108,11177
111771008,35.0,19.210520957208942,73.22017873662429,11177
111771009,37.0,19.210729761007684,73.2200815879513,11177
111781000,26.0,19.21021302958025,73.22001487468707,11178
111781001,22.0,19.210741423693346,73.2205347542291,11178
111781002,24.0,19.21085202271288,73.22056127120288,11178
111781003,20.0,19.21094145197477,73.220253106024,11178
111781004,46.0,19.21075071083259,73.22036162217431,11178
111781005,42.0,19.210620360959286,73.22072022597101,11178
111781006,46.0,19.210160800694233,73.22051947050117,11178
111781007,22.0,19.210310350213664,73.2200674700489,11178
111781008,43.0,19.210394925982328,73.22070308736683,11178
111781009,26.0,19.210037319954385,73.22007920344619,11178
111791000,45.0,19.210759602929656,73.22037142017376,11179
111791001,21.0,19.210232555570883,73.22080803046391,11179
111791002,33.0,19.210730531467785,73.22072512502704,11179
111791003,38.0,19.210056438873753,73.22028575605351,11179
111791004,34.0,19.210679765192822,73.22024106353747,11179
111791005,32.0,19.21077182820686,73.22053997393031,11179
111791006,35.0,19.210881206646416,73.22046731407683,11179
111791007,27.0,19.21018665515813,73.22019034167447,11179
111791008,46.0,19.21083699808667,73.22053101070266,11179
111791009,39.0,19.210660803675644,73.22011194376289,11179
111801000,49.0,19.210962615739554,73.22034332544682,11180
111801001,23.0,19.210034259987307,73.22037559808462,11180
111801002,33.0,19.210187992308487,73.22052250293228,11180
111801003,23.0,19.210681821509993,73.22059852637284,11180
111801004,37.0,19.210311174124865,73.22072905598458,11180
111801005,36.0,19.210843027938076,73.22023637234155,11180
111801006,31.0,19.210332357117426,73.22044771329139,11180
111801007,48.0,19.210747893373288,73.22043147663967,11180
111801008,43.0,19.210797084328593,73.2206829764605,11180
111801009,40.0,19.210507877889256,73.22088157042788,11180
111811000,32.0,19.21008273665914,73.22040895899177,11181
111811001,41.0,19.210504639699238,73.2205379771332,11181
111811002,33.0,19.21096702754726,73.22051677394307,11181
111811003,37.0,19.210714360281674,73.22003173794343,11181
111811004,26.0,19.210082643064247,73.22088964042473,11181
111811005,28.0,19.210154862952425,73.22013627304433,11181
111811006,24.0,19.21095841852716,73.22093581285088,11181
111811007,39.0,19.210728484629207,73.22061928074783,11181
111811008,26.0,19.210955923383015,73.22031075526506,11181
111811009,43.0,19.210757882511654,73.22040672717338,11181
111821000,40.0,19.210916367542733,73.22019395368301,11182
111821001,44.0,19.21053171392839,73.22029608037674,11182
111821002,49.0,19.21038593447561,73.2204098079347,11182
111821003,37.0,19.21074884815503,73.22087121095485,11182
111821004,37.0,19.210439801111438,73.22073219074215,11182
111821005,25.0,19.21095042163993,73.22033345195527,11182
111821006,44.0,19.210077362373443,73.22030811222908,11182
111821007,48.0,19.210289687045698,73.22027744100778,11182
111821008,48.0,19.210925225511946,73.22078120670734,11182
111821009,48.0,19.21062319145206,73.22067007129263,11182
111831000,32.0,19.210764362798685,73.22033170122408,11183
111831001,20.0,19.21096341112983,73.2202054989959,11183
111831002,41.0,19.210615867150516,73.22047925619596,11183
111831003,29.0,19.210037513576612,73.22014955666711,11183
111831004,36.0,19.21054131126075,73.22055189038915,11183
111831005,45.0,19.210383538909625,73.22045518358756,11183
111831006,37.0,19.210331323015676,73.22040624404848,11183
111831007,50.0,19.210443273230133,73.22010960523566,11183
111831008,50.0,19.210822956962595,73.22014455007799,11183
111831009,41.0,19.21068182604371,73.22022140395848,11183
111841000,46.0,19.210684512599332,73.22067912019574,11184
111841001,48.0,19.21005759165217,73.22090704411045,11184
111841002,25.0,19.210106992363574,73.22049717851077,11184
111841003,32.0,19.210292750072252,73.22029652496148,11184
111841004,45.0,19.21029543400839,73.22008684314028,11184
111841005,39.0,19.21064947427477,73.22067918355857,11184
111841006,29.0,19.210402510025332,73.22079960345073,11184
111841007,25.0,19.21077257059096,73.22079352146588,11184
111841008,32.0,19.21004554782731,73.22058071006508,11184
111841009,47.0,19.210775475314037,73.22086374709724,11184
111851000,20.0,19.210293894630222,73.22078504950314,11185
111851001,38.0,19.21095658212499,73.22008319318365,11185
111851002,49.0,19.21035849800011,73.22095891681765,11185
111851003,45.0,19.210187813308277,73.2208407382861,11185
111851004,48.0,19.210400828445614,73.22052613988257,11185
111851005,20.0,19.210124743880456,73.22077944797442,11185
111851006,26.0,19.210649672771016,73.22095329719774,11185
111851007,39.0,19.210668248358534,73.22014776219076,11185
111851008,35.0,19.21054006015862,73.22077721166224,11185
111851009,41.0,19.21092596267783,73.22006619531959,11185
111861000,32.0,19.210931740291866,73.22009616757151,11186
111861001,44.0,19.210223302342484,73.22078359500854,11186
111861002,26.0,19.21033191589652,73.22012295138302,11186
111861003,31.0,19.21054631501798,73.22078870311424,11186
111861004,25.0,19.210863213249468,73.22032201846166,11186
111861005,34.0,19.210201454801354,73.22044841342615,11186
111861006,49.0,19.210814165333005,73.22014256471526,11186
111861007,26.0,19.210527250449246,73.22064516151993,11186
111861008,41.0,19.210478103057895,73.22097353433873,11186
111861009,29.0,19.210613408793748,73.22088628612838,11186
111871000,42.0,19.210732254265114,73.22054637614929,11187
111871001,49.0,19.210977464521353,73.22068666820417,11187
111871002,34.0,19.21033840627443,73.22010125978883,11187
111871003,44.0,19.21099226876937,73.22073635971495,11187
111871004,42.0,19.21018086045618,73.22085977334851,11187
111871005,24.0,19.210749166356898,73.22066509387567,11187
111871006,21.0,19.210418716627636,73.22005543197295,11187
111871007,48.0,19.210041677780303,73.22040194184129,11187
111871008,36.0,19.210181099554585,73.22051614592547,11187
111871009,43.0,19.210192081162617,73.22044010290873,11187
111881000,29.0,19.21037597988926,73.22053556226057,11188
111881001,26.0,19.21049135197871,73.22057773228289,11188
111881002,24.0,19.210940364155817,73.22088604835233,11188
111881003,26.0,19.210226968080267,73.22017817770111,11188
111881004,34.0,19.210734892676697,73.22055265243321,11188
111881005,35.0,19.210987330699677,73.22063603604333,11188
111881006,20.0,19.21064629031277,73.22000325236634,11188
111881007,39.0,19.210968147081154,73.22052658654331,11188
111881008,39.0,19.21086789854945,73.22098859283132,11188
111881009,25.0,19.21052194548512,73.22097312473801,11188
111891000,36.0,19.210865342346043,73.22097739344446,11189
111891001,42.0,19.210749890146896,73.22050667211637,11189
111891002,25.0,19.210078753757955,73.22030990508648,11189
111891003,21.0,19.210254937932046,73.22014456726554,11189
111891004,29.0,19.210496450410254,73.22074210463097,11189
111891005,27.0,19.210248024472094,73.22058163427687,11189
111891006,25.0,19.21057043137453,73.22085323908657,11189
111891007,30.0,19.210911092961542,73.22092525232256,11189
111891008,43.0,19.210772799084307,73.22050612325442,11189
111891009,35.0,19.21004393290475,73.22033962260372,11189
111901000,27.0,19.210108879662933,73.2200049353881,11190
111901001,33.0,19.210833985001816,73.22022565946655,11190
111901002,40.0,19.21088620757047,73.22080146272246,11190
111901003,24.0,19.21058430730255,73.22048677289906,11190
111901004,24.0,19.210604876053434,73.22001032598276,11190
111901005,26.0,19.210693253407932,73.22092515773511,11190
111901006,25.0,19.210699182237935,73.2207193004668,11190
111901007,29.0,19.210658173998127,73.22070727558487,11190
111901008,32.0,19.21093884750491,73.22006255111457,11190
111901009,47.0,19.210905928900697,73.22082317024386,11190
111911000,31.0,19.210064391082003,73.22025828676503,11191
111911001,31.0,19.210164434860538,73.22062920138916,11191
111911002,30.0,19.210379442496574,73.22077843096294,11191
111911003,38.0,19.210686788391953,73.22004314026512,11191
111911004,39.0,19.2108341873948,73.22045598483022,11191
111911005,36.0,19.210801644145835,73.22086676201668,11191
111911006,34.0,19.210840491748147,73.22045960423881,11191
111911007,37.0,19.210503177294818,73.22015647209729,11191
111911008,39.0,19.21083451716681,73.22015237513511,11191
111911009,40.0,19.210841946503923,73.22013612356295,11191
111921000,39.0,19.21050586646741,73.22051592345922,11192
111921001,50.0,19.21078048810612,73.22084836953465,11192
111921002,42.0,19.210434942075704,73.22065767499438,11192
111921003,31.0,19.210712730266795,73.22013335406643,11192
111921004,22.0,19.210850642187314,73.22061603654204,11192
111921005,38.0,19.210264863398958,73.22094758364727,11192
111921006,47.0,19.21080944673537,73.22077974018919,11192
111921007,34.0,19.210129510157437,73.22042904797549,11192
111921008,28.0,19.21004813254465,73.22053501030304,11192
111921009,44.0,19.210621625280076,73.22045433572087,11192
111931000,22.0,19.21012345750657,73.22097311895948,11193
111931001,21.0,19.210524367898326,73.22034576329892,11193
111931002,46.0,19.21057097917497,73.22072211599507,11193
111931003,41.0,19.210877129359478,73.22032802028407,11193
111931004,49.0,19.21096859228538,73.220650520699,11193
111931005,38.0,19.210913572225785,73.22015367581503,11193
111931006,47.0,19.21098937357975,73.22098057527532,11193
111931007,29.0,19.21003122091368,73.22071779927107,11193
111931008,42.0,19.210076541363946,73.22084396248057,11193
111931009,21.0,19.21012869575407,73.22066782181616,11193
111941000,31.0,19.210679400354092,73.22074238934647,11194
111941001,30.0,19.21043198225467,73.22057896976997,11194
111941002,27.0,19.210549409072776,73.22069690550472,11194
111941003,40.0,19.2106830589945,73.22010992685225,11194
111941004,29.0,19.21041748903428,73.22038429910867,11194
111941005,43.0,19.210150060873886,73.22074452494435,11194
111941006,39.0,19.21091881299039,73.22062279372028,11194
111941007,23.0,19.210024129928325,73.22096897116874,11194
111941008,40.0,19.210069043887003,73.22069319510311,11194
111941009,43.0,19.210750495034485,73.22003647533192,11194
111951000,32.0,19.21034666017122,73.22084368947829,11195
111951001,20.0,19.210986172624814,73.2208957975717,11195
111951002,33.0,19.21031041458621,73.22004251290394,11195
111951003,47.0,19.210165420731066,73.22009410157501,11195
111951004,46.0,19.210742493890063,73.22002688156232,11195
111951005,27.0,19.210641614184517,73.22049089696293,11195
111951006,38.0,19.210846865209042,73.2200926771917,11195
111951007,41.0,19.210525253479766,73.2202094873536,11195
111951008,46.0,19.21012747030401,73.22061589062872,11195
111951009,30.0,19.210798550954923,73.22035937496065,11195
111961000,41.0,19.210394187085953,73.22001121705568,11196
111961001,21.0,19.210485816559398,73.22043239844263,11196
111961002,36.0,19.210125727946657,73.2200825150734,11196
111961003,25.0,19.21077911631242,73.22036494158478,11196
111961004,36.0,19.210080502761304,73.22050061751447,11196
111961005,24.0,19.21071350301611,73.22031466329663,11196
111961006,33.0,19.210749874360584,73.2206528073202,11196
111961007,46.0,19.21072388692877,73.22057387752989,11196
111961008,28.0,19.210880237362968,73.22083301843348,11196
111961009,49.0,19.21011655282222,73.22002999196974,11196
111971000,35.0,19.210166655557956,73.22022279236941,11197
111971001,42.0,19.210322808770016,73.22049691537882,11197
111971002,39.0,19.210051903771472,73.22012752833793,11197
111971003,24.0,19.210989714035986,73.22048434041197,11197
111971004,46.0,19.210582716402754,73.22000285003341,11197
111971005,38.0,19.210614515401733,73.22008136255575,11197
111971006,33.0,19.210824192744365,73.22043353939094,11197
111971007,22.0,19.21007383282711,73.22027515071177,11197
111971008,43.0,19.21051661083292,73.22008411997156,11197
111971009,22.0,19.210717680856707,73.22021503304278,11197
111981000,48.0,19.21036185851292,73.22052088853829,11198
111981001,22.0,19.21050737610268,73.22002939048339,11198
111981002,25.0,19.2103800047251,73.22088120042193,11198
111981003,41.0,19.21065387559094,73.22048570265541,11198
111981004,36.0,19.210211456985203,73.22030195186663,11198
111981005,36.0,19.210063042509226,73.2205898666915,11198
111981006,36.0,19.21085262118382,73.22042353615669,11198
111981007,33.0,19.210065844776338,73.22044957364612,11198
111981008,23.0,19.21088581043575,73.22032347964472,11198
111981009,48.0,19.210098520789856,73.22092839184782,11198
111991000,26.0,19.21002209863343,73.22080555431543,11199
111991001,26.0,19.210038084627097,73.22024954991758,11199
111991002,25.0,19.210997638342942,73.22073567083028,11199
111991003,50.0,19.210053584379473,73.22088145810753,11199
111991004,35.0,19.2102340351524,73.2209499565001,11199
111991005,21.0,19.21063093506355,73.22089075981133,11199
111991006,41.0,19.21054794705484,73.22015390682719,11199
111991007,49.0,19.21028571990595,73.220481687521,11199
111991008,42.0,19.21035697197486,73.22035196572985,11199
111991009,48.0,19.21087783159898,73.2209421008396,11199
121001000,28.0,19.41078340553787,73.42048004953097,12100
121001001,35.0,19.410216314512667,73.4207931118763,12100
121001002,42.0,19.410650659489313,73.42031231420987,12100
121001003,36.0,19.410980155450346,73.42005363189136,12100
121001004,43.0,19.410779236446906,73.42079428092237,12100
121001005,42.0,19.410277825355447,73.42083683006562,12100
121001006,24.0,19.410667033256892,73.42021231813958,12100
121001007,34.0,19.410088409897103,73.42047950460677,12100
121001008,35.0,19.410801948605737,73.4209117561485,12100
121001009,23.0,19.41080878263652,73.42050847716077,12100
121011000,28.0,19.410914654135436,73.42009234357585,12101
121011001,48.0,19.410953987843268,73.42076730535858,12101
121011002,48.0,19.410489158313116,73.42093195503024,12101
121011003,50.0,19.4102514084299,73.42061214199377,12101
121011004,47.0,19.410159215356618,73.42029326552793,12101
121011005,25.0,19.41004861136449,73.42005211128682,12101
121011006,21.0,19.41095648350542,73.4202365970484,12101
121011007,43.0,19.410043879100076,73.42043253515274,12101
121011008,20.0,19.410115362859433,73.4204418777712,12101
121011009,24.0,19.41063737575274,73.42025961687891,12101
121021000,24.0,19.41052174883155,73.4200762965846,12102
121021001,21.0,19.410933208015532,73.42054787970369,12102
121021002,20.0,19.410432131334925,73.42033377852106,12102
121021003,21.0,19.410136326339767,73.42092542400385,12102
121021004,40.0,19.4107256609297,73.4207618061106,12102
121021005,50.0,19.410775838788144,73.42018317342894,12102
121021006,33.0,19.41008606696334,73.42062122639173,12102
121021007,23.0,19.41045722137611,73.42051551271524,12102
121021008,25.0,19.410455720032637,73.42065577872555,12102
121021009,25.0,19.410028777057846,73.42037154882199,12102
121031000,24.0,19.410979136105624,73.42030629040025,12103
121031001,27.0,19.410919064496717,73.4200460061474,12103
121031002,50.0,19.410116355230546,73.42056247023503,12103
121031003,43.0,19.410598462293013,73.42077816726302,12103
121031004,41.0,19.410487768955342,73.42089158039639,12103
121031005,47.0,19.410604936697453,73.4203446497759,12103
121031006,41.0,19.41040939101423,73.42013545688312,12103
121031007,39.0,19.41021679629618,73.42057353330951,12103
121031008,39.0,19.410479058020574,73.42059737899109,12103
121031009,21.0,19.4103524620048,73.42098627321198,12103
121041000,48.0,19.41065823156356,73.42081331769276,12104
121041001,46.0,19.410542914865914,73.42073463435626,12104
121041002,48.0,19.4104562643443,73.42081689216926,12104
121041003,50.0,19.410432173467317,73.4209097740679,12104
121041004,37.0,19.41057019864299,73.42021223565469,12104
121041005,42.0,19.41074015601685,73.42018277105299,12104
121041006,36.0,19.410759391645055,73.42016671508547,12104
121041007,47.0,19.410558019130118,73.42082071778438,12104
121041008,29.0,19.410688940569955,73.42028909611032,12104
121041009,38.0,19.410952727848255,73.42077215599582,12104
121051000,41.0,19.410998961721937,73.42076242758466,12105
121051001,26.0,19.410379477570135,73.42020570459847,12105
121051002,32.0,19.410157341590992,73.42017932454412,12105
121051003,38.0,19.41097750334522,73.42076106362002,12105
121051004,37.0,19.4100005701317,73.42030948618194,12105
121051005,22.0,19.410886747014946,73.42002962344154,12105
121051006,45.0,19.410930955213722,73.42013510857036,12105
121051007,49.0,19.410312970762533,73.42056022112222,12105
121051008,34.0,19.410771571528265,73.42032278010105,12105
121051009,25.0,19.41083779419556,73.42093737126218,12105
121061000,30.0,19.410630103739074,73.42083921035608,12106
121061001,34.0,19.410607056661497,73.42053782224302,12106
121061002,21.0,19.410600388215254,73.42065143249243,12106
121061003,48.0,19.410565854937296,73.42083728201756,12106
121061004,34.0,19.41011918645622,73.42060253504235,12106
121061005,46.0,19.41033223116668,73.42088542358555,12106
121061006,43.0,19.410739606983903,73.42070049199381,12106
121061007,38.0,19.410824219890348,73.42060671225961,12106
121061008,43.0,19.410721789362448,73.42087014008027,12106
121061009,45.0,19.41004125873772,73.4204131617152,12106
121071000,49.0,19.410129488410142,73.42094803171766,12107
121071001,26.0,19.41059807069814,73.4202339350623,12107
121071002,29.0,19.410162708410578,73.42001981393214,12107
121071003,43.0,19.410311827936418,73.42090552695767,12107
121071004,43.0,19.410270641183782,73.42096086309529,12107
121071005,26.0,19.41014504176431,73.42014255343354,12107
121071006,45.0,19.41071015546911,73.42005173671502,12107
121071007,40.0,19.410033828313498,73.42016788199456,12107
121071008,47.0,19.410178166074626,73.42053585297053,12107
121071009,26.0,19.41097259811702,73.42004099186198,12107
121081000,21.0,19.410837307276108,73.42096118372413,12108
121081001,49.0,19.410705518492268,73.420118490182,12108
121081002,38.0,19.410977141282306,73.42077824531177,12108
121081003,37.0,19.410865947435546,73.42084617010599,12108
121081004,41.0,19.410633417361346,73.42082180893951,12108
121081005,47.0,19.410785060350186,73.42052935099618,12108
121081006,26.0,19.41086614171653,73.42095626777791,12108
121081007,28.0,19.41094483195774,73.42042886072068,12108
121081008,39.0,19.410518786085643,73.42024767590893,12108
121081009,28.0,19.410358303015002,73.42045975516156,12108
121091000,36.0,19.410220881684683,73.42045424792474,12109
121091001,35.0,19.41041418473884,73.42022175274435,12109
121091002,50.0,19.410143221764326,73.42068881478208,12109
121091003,26.0,19.41004433640109,73.42093615449713,12109
121091004,36.0,19.4105324058421,73.4202259971882,12109
121091005,48.0,19.410295577075942,73.42020490097119,12109
121091006,46.0,19.4102794518663,73.4206865273681,12109
121091007,46.0,19.410571573595938,73.42072572507263,12109
121091008,28.0,19.41023548360295,73.42029011171648,12109
121091009,42.0,19.410874167957157,73.4200992842161,12109
121101000,30.0,19.41009012606634,73.42039608182256,12110
121101001,32.0,19.410992314145243,73.42074634677431,12110
121101002,30.0,19.41045723736694,73.42089023450663,12110
121101003,36.0,19.41014318696163,73.42033574311043,12110
121101004,42.0,19.410121503077672,73.42098872514968,12110
121101005,40.0,19.41051507379497,73.42051986461226,12110
121101006,46.0,19.410258961610452,73.42002016852078,12110
121101007,28.0,19.410072910429996,73.42098827907978,12110
121101008,22.0,19.410426283640952,73.42057245082238,12110
121101009,43.0,19.410622005341228,73.42094857719208,12110
121111000,32.0,19.41086339543969,73.42099663519282,12111
121111001,34.0,19.410056908991255,73.42032046016877,12111
121111002,44.0,19.410891942795487,73.42047347012037,12111
121111003,45.0,19.410000424966565,73.42086662283073,12111
121111004,24.0,19.4104556366714,73.42097252965836,12111
121111005,35.0,19.410006968396495,73.42057829649748,12111
121111006,40.0,19.410569594136774,73.42088586687647,12111
121111007,45.0,19.410753845954,73.42055387819732,12111
121111008,32.0,19.410155574895644,73.42076814655833,12111
121111009,27.0,19.410146162626717,73.42000351714077,12111
121121000,31.0,19.410975650651476,73.42055076335446,12112
121121001,47.0,19.410301924468733,73.42092463184201,12112
121121002,36.0,19.410815038238532,73.4202158701962,12112
121121003,29.0,19.410314961781403,73.420368565541,12112
121121004,43.0,19.41013778479491,73.42012748896437,12112
121121005,37.0,19.410334190957087,73.42042519954366,12112
121121006,31.0,19.41048614241884,73.42088852694432,12112
121121007,24.0,19.410595315516346,73.42012133244802,12112
121121008,29.0,19.410554150021657,73.42014339714962,12112
121121009,20.0,19.410279187781004,73.42060278284814,12112
121131000,37.0,19.410967386267348,73.42088077834818,12113
121131001,43.0,19.410491283896047,73.42083384840339,12113
121131002,46.0,19.410199886570005,73.42006351038061,12113
121131003,40.0,19.410895671191394,73.42034707296267,12113
121131004,31.0,19.41023417594048,73.4207811507988,12113
121131005,31.0,19.410418961052578,73.42088114408885,12113
121131006,41.0,19.41017552200887,73.42061126587265,12113
121131007,20.0,19.410671555664006,73.42010991790164,12113
121131008,47.0,19.41093316973746,73.42089770977658,12113
121131009,30.0,19.41073310834329,73.42047000048129,12113
121141000,41.0,19.410910070482338,73.42049046198989,12114
121141001,37.0,19.410426810744298,73.42061838934286,12114
121141002,41.0,19.410945636793684,73.42051183359838,12114
121141003,45.0,19.41054099711713,73.42033829727566,12114
121141004,24.0,19.410727212317514,73.42022205613743,12114
121141005,45.0,19.410568586595137,73.42016958517698,12114
121141006,45.0,19.410435807401743,73.4201348629325,12114
121141007,36.0,19.410571661241033,73.42098985927227,12114
121141008,25.0,19.41097634602108,73.4208381895306,12114
121141009,37.0,19.410503911439417,73.42015029169585,12114
121151000,28.0,19.410124043773063,73.42063463803596,12115
121151001,49.0,19.41079296690254,73.42090149239287,12115
121151002,35.0,19.41004290855832,73.4207644667155,12115
121151003,28.0,19.410746011748802,73.42056305930561,12115
121151004,36.0,19.410724965707843,73.42077976068363,12115
121151005,25.0,19.410163224648898,73.42028398915345,12115
121151006,36.0,19.410249110414924,73.42026479870508,12115
121151007,30.0,19.410726582144736,73.42087439321197,12115
121151008,30.0,19.410540321680802,73.42018774362874,12115
121151009,32.0,19.410774019292152,73.42057635835296,12115
121161000,32.0,19.4102091181656,73.42081082691995,12116
121161001,44.0,19.410954288072688,73.42037592491909,12116
121161002,43.0,19.41074960512878,73.42002085827599,12116
121161003,32.0,19.410725747905303,73.42079534866116,12116
121161004,50.0,19.410268601563462,73.42090109975149,12116
121161005,26.0,19.410390467991512,73.42027629956291,12116
121161006,33.0,19.410938037567597,73.42044042315781,12116
121161007,25.0,19.410692826318993,73.42030576727588,12116
121161008,25.0,19.410958387607476,73.4200500150223,12116
121161009,48.0,19.41033837509221,73.42087261091089,12116
121171000,30.0,19.41085644910918,73.42026140958595,12117
121171001,46.0,19.410963217279022,73.42048766527306,12117
121171002,37.0,19.41081067403261,73.42055691432952,12117
121171003,48.0,19.410179208670186,73.42020320440068,12117
121171004,32.0,19.410031797215645,73.42089266664566,12117
121171005,41.0,19.41091204838553,73.42066870654392,12117
121171006,20.0,19.41069148921331,73.42097310484571,12117
121171007,35.0,19.410197543662534,73.42004826613889,12117
121171008,31.0,19.41062257701656,73.42010263264187,12117
121171009,28.0,19.410345558838767,73.42051871470544,12117
121181000,20.0,19.41097013107171,73.42046588674435,12118
121181001,50.0,19.41063352808826,73.42023327754242,12118
121181002,41.0,19.410251849001394,73.42027196670891,12118
121181003,50.0,19.410802372574487,73.42047726768608,12118
121181004,50.0,19.41096027423592,73.42013599331997,12118
121181005,24.0,19.41032337374977,73.42053531223678,12118
121181006,22.0,19.410133401108116,73.42039634456161,12118
121181007,48.0,19.410150007007537,73.42054271450374,12118
121181008,29.0,19.41095530423135,73.4206891783703,12118
121181009,34.0,19.410319187333005,73.4209397153394,12118
121191000,39.0,19.41070591658344,73.42053345204862,12119
121191001,36.0,19.410266259352227,73.42058074458089,12119
121191002,30.0,19.410906790245228,73.42090644236333,12119
121191003,21.0,19.41053044290538,73.42040877370792,12119
121191004,49.0,19.41074394422418,73.42099108674941,12119
121191005,46.0,19.4101231950449,73.42052125664848,12119
121191006,25.0,19.410549082413105,73.42039654206172,12119
121191007,35.0,19.410966364112813,73.42049375871694,12119
121191008,31.0,19.410740842808096,73.42062507380196,12119
121191009,25.0,19.410581209057057,73.42091605528637,12119
121201000,49.0,19.41005091687331,73.42096406000059,12120
121201001,28.0,19.410448363920686,73.42099157445772,12120
121201002,26.0,19.41057421147023,73.42035885043867,12120
121201003,47.0,19.410133321676934,73.42012140771793,12120
121201004,40.0,19.410048138043095,73.42001613536777,12120
121201005,28.0,19.410976025545988,73.42042468567682,12120
121201006,38.0,19.41058512536376,73.4200938774611,12120
121201007,20.0,19.41075582270609,73.42063985304772,12120
121201008,28.0,19.410198343641248,73.42010492222572,12120
121201009,25.0,19.410979794416853,73.42065366235607,12120
121211000,24.0,19.410909605185687,73.42008465894749,12121
121211001,29.0,19.4106879545217,73.4206762897469,12121
121211002,25.0,19.410328425827448,73.4206237193313,12121
121211003,45.0,19.410572072529916,73.42010571468134,12121
121211004,35.0,19.41022667898228,73.42092339167777,12121
121211005,49.0,19.41005752015313,73.42049072226696,12121
121211006,35.0,19.41060402932638,73.42035288819655,12121
121211007,29.0,19.410504234857974,73.42070367426571,12121
121211008,48.0,19.41030307570977,73.42063611380505,12121
121211009,32.0,19.410917832266257,73.42057558396273,12121
121221000,37.0,19.410159572458156,73.42066882278947,12122
121221001,28.0,19.410778681268383,73.42045026895389,12122
121221002,35.0,19.41088507572032,73.42002790110872,12122
121221003,37.0,19.410423246069232,73.42087043198673,12122
121221004,49.0,19.410229587338375,73.42019795534819,12122
121221005,20.0,19.410662402507256,73.42068330554389,12122
121221006,30.0,19.410340187845463,73.42027025857355,12122
121221007,36.0,19.410884657806843,73.42021163123842,12122
121221008,26.0,19.41088576180661,73.42080629157822,12122
